5.246758e-06 6.361402e-06 5.910258e-06 4.772165e-06 5.338011e-06
5.033111e-06 4.97925e-06 4.961496e-06 4.330621e-06 3.961366e-06
6.072832e-06 6.105527e-06 5.468985e-06 5.985021e-06 4.954888e-06
5.491363e-06 6.043188e-06 5.539195e-06 5.094065e-06 3.762902e-06
5.206738e-06 6.086826e-06 5.020989e-06 3.698329e-06 5.807757e-06
5.070182e-06 4.134891e-06 4.266484e-06 4.384857e-06 6.271052e-06
4.224859e-06 4.321299e-06 3.824467e-06 5.520491e-06 4.859758e-06
4.50831e-06 4.795815e-06 5.795297e-06 6.569859e-06 4.300335e-06
4.321665e-06 6.277466e-06 4.745413e-06 4.608244e-06 5.058456e-06
4.832033e-06 7.018409e-06 5.792312e-06 6.43742e-06 4.873113e-06
5.05839e-06 5.693506e-06 5.262304e-06 5.154916e-06 6.448454e-06
4.629948e-06 5.485128e-06 5.964687e-06 5.692113e-06 5.686445e-06
4.267467e-06 4.361523e-06 5.126809e-06 5.392188e-06 4.23265e-06
4.290326e-06 4.133988e-06 6.25929e-06 4.167782e-06 4.403825e-06
4.733593e-06 5.05271e-06 4.863044e-06 5.25451e-06 4.978123e-06
6.003537e-06 6.085785e-06 5.091831e-06 3.534828e-06 4.392274e-06
4.963096e-06 5.979337e-06 6.940007e-06 4.539588e-06 4.483459e-06
4.324356e-06 4.619911e-06 5.337334e-06 5.964701e-06 4.568395e-06
4.023165e-06 6.669751e-06 4.248538e-06 5.633482e-06 5.877866e-06
5.420861e-06 5.127136e-06 5.348858e-06 5.537604e-06 5.674757e-06
7.051668e-06 4.236042e-06 4.585991e-06 5.883303e-06 4.5456e-06
4.907024e-06 4.867428e-06 5.635323e-06 4.86564e-06 4.247121e-06
4.093671e-06 5.796213e-06 4.429713e-06 3.919454e-06 3.952015e-06
4.286058e-06 3.466751e-06 4.509665e-06 5.318387e-06 4.117969e-06
6.971996e-06 5.849829e-06 4.509886e-06 5.761635e-06 4.131629e-06
4.253331e-06 5.951337e-06 5.697087e-06 5.597417e-06 6.095747e-06
5.946942e-06 4.89359e-06 4.408378e-06 4.813936e-06 4.692625e-06
5.992533e-06 5.417544e-06 5.440506e-06 4.905202e-06 4.770501e-06
4.663573e-06 7.033427e-06 5.702867e-06 3.81468e-06 5.54051e-06
3.724293e-06 5.572588e-06 3.862071e-06 6.361394e-06 4.263023e-06
4.760672e-06 4.62094e-06 5.305846e-06 4.375094e-06 7.429824e-06
6.546761e-06 4.65417e-06 5.161986e-06 4.275718e-06 6.09713e-06
5.399845e-06 5.521531e-06 4.081708e-06 5.650463e-06 4.630934e-06
4.762257e-06 4.703692e-06 5.342858e-06 5.351467e-06 4.632309e-06
5.664504e-06 4.421546e-06 4.234686e-06 6.24506e-06 5.732318e-06
4.315524e-06 4.367559e-06 4.398868e-06 4.696499e-06 5.082236e-06
5.163182e-06 5.773722e-06 4.950332e-06 4.145845e-06 5.250098e-06
4.506519e-06 4.047082e-06 4.018586e-06 5.043672e-06 5.030403e-06
4.445395e-06 4.914669e-06 5.348509e-06 6.085278e-06 4.506239e-06
4.126675e-06 4.923769e-06 4.814599e-06 4.430706e-06 5.436637e-06
4.254517e-06 4.582852e-06 4.294546e-06 5.080568e-06 4.016253e-06
5.134276e-06 4.921239e-06 4.81012e-06 6.505979e-06 5.524082e-06
4.132978e-06 5.324675e-06 5.839704e-06 5.41377e-06 3.710997e-06
5.700007e-06 4.637471e-06 4.991332e-06 6.269373e-06 6.271683e-06
4.330576e-06 4.487996e-06 4.707609e-06 5.388605e-06 3.777923e-06
4.391919e-06 5.741074e-06 4.283079e-06 6.363109e-06 4.744422e-06
5.205859e-06 4.869406e-06 5.156485e-06 5.744126e-06 5.308995e-06
6.249364e-06 3.962981e-06 4.066025e-06 4.492919e-06 4.272533e-06
4.919719e-06 5.735764e-06 4.669123e-06 5.609341e-06 5.196673e-06
5.79307e-06 6.299759e-06 5.679008e-06 4.96805e-06 4.327821e-06
4.855091e-06 4.3502e-06 4.346498e-06 6.171263e-06 4.512105e-06
5.084617e-06 4.897302e-06 4.848357e-06 6.247148e-06 4.644512e-06
4.94385e-06 4.629282e-06 6.525155e-06 4.068278e-06 4.634687e-06
5.907876e-06 5.361054e-06 4.988122e-06 3.972916e-06 4.952974e-06
5.062373e-06 5.512312e-06 5.243847e-06 4.495001e-06 4.95933e-06
6.096188e-06 4.906562e-06 4.398331e-06 5.121387e-06 5.330311e-06
5.348708e-06 5.479027e-06 4.255383e-06 4.124424e-06 5.141881e-06
5.001336e-06 4.772618e-06 5.107605e-06 4.237753e-06 4.476615e-06
3.824206e-06 3.930824e-06 4.300432e-06 4.504211e-06 6.707669e-06
7.370828e-06 4.786253e-06 8.404988e-06 4.550931e-06 5.426442e-06
4.876149e-06 4.682594e-06 5.566274e-06 4.833501e-06 4.843489e-06
5.193343e-06 6.423836e-06 4.760321e-06 5.052309e-06 5.543274e-06
4.913012e-06 4.586486e-06 5.579307e-06 5.207839e-06 4.05387e-06
5.206658e-06 3.521212e-06 4.753886e-06 5.49134e-06 4.415955e-06
5.664325e-06 4.608703e-06 5.483981e-06 4.460604e-06 5.784083e-06
5.982041e-06 5.757225e-06 5.002054e-06 6.24317e-06 4.007101e-06
6.232991e-06 5.856639e-06 6.198525e-06 3.61345e-06 5.742887e-06
5.322365e-06 5.5048e-06 5.374492e-06 4.275113e-06 5.535323e-06
5.658294e-06 5.094906e-06 5.766518e-06 4.961103e-06 4.749461e-06
6.79018e-06 5.645967e-06 6.737406e-06 4.199125e-06 4.593477e-06
293.4543 350.1478 324.5121 351.4389 314.0384
343.734 324.3616 352.1696 310.1368 366.1015
322.5898 330.4548 349.1478 346.4174 366.57
318.0414 319.8929 327.773 314.2901 336.6555
346.3998 355.7208 334.1443 321.0045 368.3366
344.8855 342.4465 364.7215 319.6535 337.9551
339.1349 330.4205 336.8696 351.0295 341.8497
335.9711 349.8345 356.4318 410.8315 369.1481
358.157 325.3963 321.4021 342.9027 349.1987
354.0579 320.6021 334.5807 356.938 392.8424
322.0776 366.2157 315.922 338.1971 325.8125
365.1215 316.2062 324.7313 304.4169 354.7214
338.9309 345.5233 333.0439 358.0864 317.877
349.0421 326.0939 352.6429 347.4597 402.5194
349.3971 339.0459 333.1683 360.2721 332.1932
335.6927 342.6327 365.8209 341.279 321.153
332.0307 333.1534 318.0819 352.1038 376.8353
335.4209 337.6959 325.6298 342.1457 339.798
317.8191 348.1412 320.5499 318.0743 320.1539
358.4742 298.2826 327.2841 324.7549 377.6308
327.2353 346.9009 338.6747 292.2165 375.9776
347.8362 303.7915 313.191 369.056 316.9624
374.659 376.2059 327.89 355.6445 317.1274
342.29 315.5516 365.1977 359.1396 335.2791
326.4526 347.1541 366.5461 346.1593 346.0785
322.2547 319.4426 337.9014 326.3868 344.9129
372.9783 323.7202 331.7231 338.1554 358.5638
329.7629 326.985 346.5206 313.3052 359.2272
382.9976 335.1414 319.3346 358.8933 379.2405
335.3197 357.6855 356.2496 309.5579 330.8722
353.7616 348.6413 342.0118 307.584 361.3132
321.6901 325.6072 330.9235 320.0688 324.0374
361.1871 336.1465 342.6925 326.7165 316.3277
370.5693 338.9949 338.5364 353.6916 338.4967
345.4802 338.6443 363.4363 331.7121 353.5363
341.9714 345.1156 327.2311 311.8969 366.9653
318.5269 307.9629 326.9142 335.2564 304.9384
333.1838 330.0555 366.8113 335.0976 344.4407
316.5546 362.1888 326.9514 322.9676 318.627
337.3922 381.3766 335.5393 379.6067 350.2597
355.4604 362.8661 334.6402 346.5916 361.059
348.9801 334.2206 365.8278 338.8449 332.9863
339.3809 351.6504 340.4233 320.9298 325.441
325.5924 321.9835 327.4408 298.4907 310.9398
306.9108 350.3217 314.8756 337.6637 344.3896
324.8893 369.3731 367.5525 303.3077 341.094
328.2207 354.7111 364.6104 314.6114 325.7336
324.0054 322.177 365.1944 329.07 345.7134
327.81 371.5052 340.5209 345.7825 350.5225
346.4802 315.3794 339.4354 335.0735 343.0447
369.2221 325.0696 315.7167 347.7669 317.6667
374.0761 332.6208 346.0405 303.5593 322.4975
312.281 367.3825 335.6428 306.7087 321.6406
303.2195 311.6277 326.1918 299.0414 316.7743
369.3853 364.7335 330.7707 324.2936 312.8248
311.2051 330.3947 322.1555 350.1396 339.8431
358.5669 361.7784 329.7419 343.5954 306.8141
326.5913 365.8426 315.3554 341.4366 333.7799
351.4699 379.2733 331.9889 353.8585 350.2622
294.8402 340.6216 328.1259 340.6325 339.5476
330.8519 319.8817 350.1552 332.0662 369.5875
331.5275 346.6455 374.9815 315.5553 378.653
325.4052 335.9063 340.1523 350.2111 353.5367
338.0176 339.5653 332.0771 346.0331 346.2078
321.3804 327.2597 350.5104 356.8677 344.0987
310.7704 367.0859 356.2292 303.5186 332.2705
322.5899 354.2232 333.3705 341.4183 364.5251
313.3308 289.96 336.5741 336.6632 363.2435
336.662 318.4051 356.263 357.349 339.778
295.4974 314.9822 353.9652 300.1523 375.29
310.8866 345.2467 326.4422 350.4017 332.2682
356.8678 355.1428 345.6944 353.8108 332.7687
327.9667 315.7009 375.1395 337.6413 320.7807
362.5042 320.5684 350.3032 341.8876 363.1819
338.3515 319.2269 338.1432 339.4093 311.6964
336.2849 359.7921 366.8942 347.6946 311.534
362.9234 337.2353 347.8109 359.789 364.1799
387.9209 322.5478 306.7971 353.0886 348.4984
345.5313 332.1871 347.6528 327.2313 358.1247
307.638 367.3106 329.1669 313.7666 342.6635
321.9761 311.3409 359.6036 377.6126 326.0859
327.6975 352.6611 309.4816 329.0436 339.4248
352.6914 317.9725 354.2837 336.39 332.6824
386.4278 335.0102 330.9578 360.6328 335.9761
353.8727 348.574 325.6847 322.5529 332.8151
360.9749 334.9293 294.1504 341.2626 327.3602
368.3989 337.0443 337.5302 340.2567 335.2975
324.4508 369.0495 317.6333 326.2654 343.4323
310.6793 317.2125 323.4005 353.5121 353.2681
375.3318 355.9917 403.6448 343.7296 357.2311
350.9428 331.8522 323.5493 313.379 354.5944
329.4152 332.5402 333.963 345.6659 328.9579
351.4059 314.7414 340.8015 331.0112 284.2286
358.4954 307.3947 309.5615 338.9251 337.1499
304.1049 337.1723 317.6622 301.6818 350.7036
316.2929 332.9507 342.0892 364.8131 306.3257
349.7914 341.5252 348.134 310.5689 337.0333
340.9327 357.0484 331.3476 318.9476 337.752
365.6237 343.4461 351.5068 343.8608 309.9011
370.2925 360.0333 362.4 310.9251 372.0473
